match_id,tournament_year,game_type,stage_raw,stage,is_knockout,match_date,country_a,country_b,country_a_code,country_b_code,goals_a_90,goals_b_90,outcome_90,goals_a_after_extra_time,goals_b_after_extra_time,penalties_a,penalties_b,extra_time,score_details,venue,rank_a,rank_b,ranking_points_a,ranking_points_b,rank_diff,ranking_points_diff,confederation_a,confederation_b,same_confederation
509,1994,championship,Quarter-finals,quarter_final,true,1994-07-09,Italy,Spain,ITA,ESP,2,1,A_WIN,,,,,false,,"Foxboro Stadium, Foxborough",16,9,50,54,-7,-4,UEFA,UEFA,true
510,1994,championship,Quarter-finals,quarter_final,true,1994-07-09,Netherlands,Brazil,NED,BRA,2,3,B_WIN,,,,,false,,"Cotton Bowl, Dallas",11,1,53,59,-10,-6,UEFA,CONMEBOL,false
511,1994,championship,Quarter-finals,quarter_final,true,1994-07-10,Bulgaria,Germany,BUL,GER,2,1,A_WIN,,,,,false,,"Giants Stadium, East Rutherford",29,2,44,59,-27,-15,UEFA,UEFA,true
512,1994,championship,Quarter-finals,quarter_final,true,1994-07-10,Romania,Sweden,ROU,SWE,1,1,DRAW,2,2,4,5,true,"a.e.t. (1-1) , 4-5 pen.","Stanford Stadium, Stanford",10,3,54,57,-7,-3,UEFA,UEFA,true
513,1994,championship,Semi-finals,semi_final,true,1994-07-13,Bulgaria,Italy,BUL,ITA,1,2,B_WIN,,,,,false,,"Giants Stadium, East Rutherford",29,16,44,50,-13,-6,UEFA,UEFA,true
514,1994,championship,Semi-finals,semi_final,true,1994-07-13,Sweden,Brazil,SWE,BRA,0,1,B_WIN,,,,,false,,"Rose Bowl, Pasadena",3,1,57,59,-2,-2,UEFA,CONMEBOL,false
515,1994,championship,Third-place match,third_place,true,1994-07-16,Sweden,Bulgaria,SWE,BUL,4,0,A_WIN,,,,,false,,"Rose Bowl, Pasadena",3,29,57,44,26,13,UEFA,UEFA,true
516,1994,championship,Final,final,true,1994-07-17,Brazil,Italy,BRA,ITA,0,0,DRAW,0,0,3,2,true,"a.e.t. (0-0) , 3-2 pen.","Rose Bowl, Pasadena",1,16,59,50,15,9,CONMEBOL,UEFA,false
517,1998,championship,Group A,group,false,,10 June    Brazil,Scotland,,SCO,2,1,A_WIN,,,,,false,,"Stade de France, Saint-Denis",,41,,48,,,,UEFA,
518,1998,championship,Group A,group,false,,10 June    Morocco,Norway,,NOR,2,2,DRAW,,,,,false,,"Stade de la Mosson, Montpellier",,7,,60,,,,UEFA,
519,1998,championship,Group A,group,false,,16 June    Scotland,Norway,,NOR,1,1,DRAW,,,,,false,,"Parc Lescure, Bordeaux",,7,,60,,,,UEFA,
520,1998,championship,Group A,group,false,,16 June    Brazil,Morocco,,MAR,3,0,A_WIN,,,,,false,,"Stade de la Beaujoire, Nantes",,13,,57,,,,CAF,
521,1998,championship,Group A,group,false,,23 June    Scotland,Morocco,,MAR,0,3,B_WIN,,,,,false,,"Stade Geoffroy-Guichard, Saint-Étienne",,13,,57,,,,CAF,
522,1998,championship,Group A,group,false,,23 June    Brazil,Norway,,NOR,1,2,B_WIN,,,,,false,,"Stade Vélodrome, Marseille",,7,,60,,,,UEFA,
523,1998,championship,Group B,group,false,,11 June   Cameroon,Austria,,AUT,1,1,DRAW,,,,,false,,"Stade de Toulouse, Toulouse",,31,,52,,,,UEFA,
524,1998,championship,Group B,group,false,,11 June   Italy,Chile,,CHI,2,2,DRAW,,,,,false,,"Parc Lescure, Bordeaux",,9,,59,,,,CONMEBOL,
525,1998,championship,Group B,group,false,,17 June   Chile,Austria,,AUT,1,1,DRAW,,,,,false,,"Stade Geoffroy-Guichard, Saint-Étienne",,31,,52,,,,UEFA,
526,1998,championship,Group B,group,false,,17 June   Italy,Cameroon,,CMR,3,0,A_WIN,,,,,false,,"Stade de la Mosson, Montpellier",,49,,45,,,,CAF,
527,1998,championship,Group B,group,false,,23 June   Italy,Austria,,AUT,2,1,A_WIN,,,,,false,,"Stade de France, Saint-Denis",,31,,52,,,,UEFA,
528,1998,championship,Group B,group,false,,23 June   Chile,Cameroon,,CMR,1,1,DRAW,,,,,false,,"Stade de la Beaujoire, Nantes",,49,,45,,,,CAF,
529,1998,championship,Group C,group,false,,12 June   Saudi Arabia,Denmark,,DEN,0,1,B_WIN,,,,,false,,"Stade Félix Bollaert, Lens",,27,,53,,,,UEFA,
530,1998,championship,Group C,group,false,,12 June   France,South Africa,,RSA,3,0,A_WIN,,,,,false,,"Stade Vélodrome, Marseille",,24,,55,,,,CAF,
531,1998,championship,Group C,group,false,,18 June   France,Saudi Arabia,,KSA,4,0,A_WIN,,,,,false,,"Stade de France, Saint-Denis",,34,,51,,,,AFC,
532,1998,championship,Group C,group,false,,18 June   South Africa,Denmark,,DEN,1,1,DRAW,,,,,false,,"Stade de Toulouse, Toulouse",,27,,53,,,,UEFA,
533,1998,championship,Group C,group,false,,24 June   France,Denmark,,DEN,2,1,A_WIN,,,,,false,,"Stade Gerland, Lyon",,27,,53,,,,UEFA,
534,1998,championship,Group C,group,false,,24 June   South Africa,Saudi Arabia,,KSA,2,2,DRAW,,,,,false,,"Parc Lescure, Bordeaux",,34,,51,,,,AFC,
535,1998,championship,Group D,group,false,,12 June   Paraguay,Bulgaria,,BUL,0,0,DRAW,,,,,false,,"Stade de la Mosson, Montpellier",,35,,50,,,,UEFA,
536,1998,championship,Group D,group,false,,13 June   Spain,Nigeria,,NGA,2,3,B_WIN,,,,,false,,"Stade de la Beaujoire, Nantes",,74,,37,,,,CAF,
537,1998,championship,Group D,group,false,,19 June   Nigeria,Bulgaria,,BUL,1,0,A_WIN,,,,,false,,"Parc des Princes, Paris",,35,,50,,,,UEFA,
538,1998,championship,Group D,group,false,,19 June   Spain,Paraguay,,PAR,0,0,DRAW,,,,,false,,"Stade Geoffroy-Guichard, Saint-Étienne",,29,,52,,,,CONMEBOL,
539,1998,championship,Group D,group,false,,24 June   Spain,Bulgaria,,BUL,6,1,A_WIN,,,,,false,,"Stade Félix Bollaert, Lens",,35,,50,,,,UEFA,
540,1998,championship,Group D,group,false,,24 June   Nigeria,Paraguay,,PAR,1,3,B_WIN,,,,,false,,"Stade de Toulouse, Toulouse",,29,,52,,,,CONMEBOL,
541,1998,championship,Group E,group,false,,13 June   Netherlands,Belgium,,BEL,0,0,DRAW,,,,,false,,"Stade de France, Saint-Denis",,36,,50,,,,UEFA,
542,1998,championship,Group E,group,false,,13 June   South Korea,Mexico,,MEX,1,3,B_WIN,,,,,false,,"Stade Gerland, Lyon",,4,,61,,,,CONCACAF,
543,1998,championship,Group E,group,false,,20 June   Netherlands,South Korea,,KOR,5,0,A_WIN,,,,,false,,"Stade Vélodrome, Marseille",,20,,55,,,,AFC,
544,1998,championship,Group E,group,false,,20 June   Belgium,Mexico,,MEX,2,2,DRAW,,,,,false,,"Parc Lescure, Bordeaux",,4,,61,,,,CONCACAF,
545,1998,championship,Group E,group,false,,25 June   Belgium,South Korea,,KOR,1,1,DRAW,,,,,false,,"Parc des Princes, Paris",,20,,55,,,,AFC,
546,1998,championship,Group E,group,false,,25 June   Netherlands,Mexico,,MEX,2,2,DRAW,,,,,false,,"Stade Geoffroy-Guichard, Saint-Étienne",,4,,61,,,,CONCACAF,
547,1998,championship,Group F,group,false,,14 June   Yugoslavia,Iran,,IRN,1,0,A_WIN,,,,,false,,"Stade Geoffroy-Guichard, Saint-Étienne",,42,,48,,,,AFC,
548,1998,championship,Group F,group,false,,15 June   Germany,USA,,USA,2,0,A_WIN,,,,,false,,"Parc des Princes, Paris",,11,,58,,,,CONCACAF,
549,1998,championship,Group F,group,false,,21 June   Germany,Yugoslavia,,YUG,2,2,DRAW,,,,,false,,"Stade Félix Bollaert, Lens",,8,,59,,,,UEFA,
550,1998,championship,Group F,group,false,,21 June   USA,Iran,,IRN,1,2,B_WIN,,,,,false,,"Stade Gerland, Lyon",,42,,48,,,,AFC,
551,1998,championship,Group F,group,false,,25 June   Germany,Iran,,IRN,2,0,A_WIN,,,,,false,,"Stade de la Mosson, Montpellier",,42,,48,,,,AFC,
552,1998,championship,Group F,group,false,,25 June   USA,Yugoslavia,,YUG,0,1,B_WIN,,,,,false,,"Stade de la Beaujoire, Nantes",,8,,59,,,,UEFA,
553,1998,championship,Group G,group,false,,15 June   Romania,Colombia,,COL,1,0,A_WIN,,,,,false,,"Stade Gerland, Lyon",,10,,58,,,,CONMEBOL,
554,1998,championship,Group G,group,false,,15 June   England,Tunisia,,TUN,2,0,A_WIN,,,,,false,,"Stade Vélodrome, Marseille",,21,,55,,,,CAF,
555,1998,championship,Group G,group,false,,22 June   Colombia,Tunisia,,TUN,1,0,A_WIN,,,,,false,,"Stade de la Mosson, Montpellier",,21,,55,,,,CAF,
556,1998,championship,Group G,group,false,,22 June   Romania,England,,ENG,2,1,A_WIN,,,,,false,,"Stade de Toulouse, Toulouse",,5,,60,,,,UEFA,
557,1998,championship,Group G,group,false,,26 June   Romania,Tunisia,,TUN,1,1,DRAW,,,,,false,,"Stade de France, Saint-Denis",,21,,55,,,,CAF,
558,1998,championship,Group G,group,false,,26 June   Colombia,England,,ENG,0,2,B_WIN,,,,,false,,"Stade Félix Bollaert, Lens",,5,,60,,,,UEFA,
559,1998,championship,Group H,group,false,,14 June   Jamaica,Croatia,,CRO,1,3,B_WIN,,,,,false,,"Stade Félix Bollaert, Lens",,19,,56,,,,UEFA,
560,1998,championship,Group H,group,false,,14 June   Argentina,Japan,,JPN,1,0,A_WIN,,,,,false,,"Stade de Toulouse, Toulouse",,12,,58,,,,AFC,
561,1998,championship,Group H,group,false,,20 June   Japan,Croatia,,CRO,0,1,B_WIN,,,,,false,,"Stade de la Beaujoire, Nantes",,19,,56,,,,UEFA,
562,1998,championship,Group H,group,false,,21 June   Argentina,Jamaica,,JAM,5,0,A_WIN,,,,,false,,"Parc des Princes, Paris",,30,,52,,,,CONCACAF,
563,1998,championship,Group H,group,false,,26 June   Japan,Jamaica,,JAM,1,2,B_WIN,,,,,false,,"Stade Gerland, Lyon",,30,,52,,,,CONCACAF,
564,1998,championship,Group H,group,false,,26 June   Argentina,Croatia,,CRO,1,0,A_WIN,,,,,false,,"Parc Lescure, Bordeaux",,19,,56,,,,UEFA,
565,1998,championship,Round of 16,round_of_16,true,,27 June   Brazil,Chile,,CHI,4,1,A_WIN,,,,,false,,"Parc des Princes, Paris",,9,,59,,,,CONMEBOL,
566,1998,championship,Round of 16,round_of_16,true,,27 June   Italy,Norway,,NOR,1,0,A_WIN,,,,,false,,"Stade Vélodrome, Marseille",,7,,60,,,,UEFA,
567,1998,championship,Round of 16,round_of_16,true,,28 June   Nigeria,Denmark,,DEN,1,4,B_WIN,,,,,false,,"Stade de France, Saint-Denis",,27,,53,,,,UEFA,
568,1998,championship,Round of 16,round_of_16,true,,28 June   France,Paraguay,,PAR,0,0,DRAW,1,0,,,true,a.e.t. (0-0),"Stade Félix Bollaert, Lens",,29,,52,,,,CONMEBOL,
569,1998,championship,Round of 16,round_of_16,true,,29 June   Germany,Mexico,,MEX,2,1,A_WIN,,,,,false,,"Stade de la Mosson, Montpellier",,4,,61,,,,CONCACAF,
570,1998,championship,Round of 16,round_of_16,true,,29 June   Netherlands,Yugoslavia,,YUG,2,1,A_WIN,,,,,false,,"Stade de Toulouse, Toulouse",,8,,59,,,,UEFA,
571,1998,championship,Round of 16,round_of_16,true,,30 June   Argentina,England,,ENG,2,2,DRAW,2,2,4,3,true,"a.e.t. (2-2) , 4-3 pen.","Stade Geoffroy-Guichard, Saint-Étienne",,5,,60,,,,UEFA,
572,1998,championship,Round of 16,round_of_16,true,,30 June   Romania,Croatia,,CRO,0,1,B_WIN,,,,,false,,"Parc Lescure, Bordeaux",,19,,56,,,,UEFA,
573,1998,championship,Quarter-finals,quarter_final,true,,3 July    Italy,France,,FRA,0,0,DRAW,0,0,3,4,true,"a.e.t. (0-0) , 3-4 pen.","Stade de France, Saint-Denis",,18,,56,,,,UEFA,
574,1998,championship,Quarter-finals,quarter_final,true,,3 July    Brazil,Denmark,,DEN,3,2,A_WIN,,,,,false,,"Stade de la Beaujoire, Nantes",,27,,53,,,,UEFA,
575,1998,championship,Quarter-finals,quarter_final,true,,4 July    Germany,Croatia,,CRO,0,3,B_WIN,,,,,false,,"Stade Gerland, Lyon",,19,,56,,,,UEFA,
576,1998,championship,Quarter-finals,quarter_final,true,,4 July    Netherlands,Argentina,,ARG,2,1,A_WIN,,,,,false,,"Stade Vélodrome, Marseille",,6,,60,,,,CONMEBOL,
577,1998,championship,Semi-finals,semi_final,true,,7 July  Brazil,Netherlands,,NED,1,1,DRAW,1,1,4,2,true,"a.e.t. (1-1) , 4-2 pen.","Stade Vélodrome, Marseille",,25,,54,,,,UEFA,
578,1998,championship,Semi-finals,semi_final,true,,8 July  France,Croatia,,CRO,2,1,A_WIN,,,,,false,,"Stade de France, Saint-Denis",,19,,56,,,,UEFA,
579,1998,championship,Third place match,third_place,true,,11 July Netherlands,Croatia,,CRO,1,2,B_WIN,,,,,false,,"Parc des Princes, Paris",,19,,56,,,,UEFA,
580,1998,championship,Final,final,true,,12 July   Brazil,France,,FRA,0,3,B_WIN,,,,,false,,"Stade de France, Saint-Denis",,18,,56,,,,UEFA,
581,2002,championship,Group A,group,false,,31 May   France,Senegal,,SEN,0,1,B_WIN,,,,,false,,"Seoul World Cup Stadium, Seoul",,42,,599,,,,CAF,
582,2002,championship,Group A,group,false,,1 June   Uruguay,Denmark,,DEN,1,2,B_WIN,,,,,false,,"Munsu Cup Stadium, Ulsan",,20,,657,,,,UEFA,
583,2002,championship,Group A,group,false,,6 June   France,Uruguay,,URU,0,0,DRAW,,,,,false,,"Asiad Main Stadium, Busan",,24,,652,,,,CONMEBOL,
584,2002,championship,Group A,group,false,,6 June   Denmark,Senegal,,SEN,1,1,DRAW,,,,,false,,"Daegu World Cup Stadium, Daegu",,42,,599,,,,CAF,
585,2002,championship,Group A,group,false,,11 June  Denmark,France,,FRA,2,0,A_WIN,,,,,false,,"Incheon Munhak Stadium, Incheon",,1,,802,,,,UEFA,
586,2002,championship,Group A,group,false,,11 June  Senegal,Uruguay,,URU,3,3,DRAW,,,,,false,,"Suwon World Cup Stadium, Suwon",,24,,652,,,,CONMEBOL,
587,2002,championship,Group B,group,false,,2 June   Paraguay,South Africa,,RSA,2,2,DRAW,,,,,false,,"Asiad Main Stadium, Busan",,37,,623,,,,CAF,
588,2002,championship,Group B,group,false,,2 June   Spain,Slovenia,,SVN,3,1,A_WIN,,,,,false,,"Gwangju World Cup Stadium, Gwangju",,25,,649,,,,UEFA,
589,2002,championship,Group B,group,false,,7 June   Spain,Paraguay,,PAR,3,1,A_WIN,,,,,false,,"Jeonju World Cup Stadium, Jeonju",,18,,671,,,,CONMEBOL,
590,2002,championship,Group B,group,false,,8 June   South Africa,Slovenia,,SVN,1,0,A_WIN,,,,,false,,"Daegu World Cup Stadium, Daegu",,25,,649,,,,UEFA,
591,2002,championship,Group B,group,false,,12 June  South Africa,Spain,,ESP,2,3,B_WIN,,,,,false,,"Daejeon World Cup Stadium, Daejeon",,8,,713,,,,UEFA,
592,2002,championship,Group B,group,false,,12 June  Slovenia,Paraguay,,PAR,1,3,B_WIN,,,,,false,,"Jeju World Cup Stadium, Jeju",,18,,671,,,,CONMEBOL,
593,2002,championship,Group C,group,false,,3 June   Brazil,Turkey,,,2,1,A_WIN,,,,,false,,"Munsu Cup Stadium, Ulsan",,,,,,,,,
594,2002,championship,Group C,group,false,,4 June   China,Costa Rica,,CRC,0,2,B_WIN,,,,,false,,"Gwangju World Cup Stadium, Gwangju",,29,,643,,,,CONCACAF,
595,2002,championship,Group C,group,false,,8 June   Brazil,China,,,4,0,A_WIN,,,,,false,,"Jeju World Cup Stadium, Jeju",,,,,,,,,
596,2002,championship,Group C,group,false,,9 June   Costa Rica,Turkey,,,1,1,DRAW,,,,,false,,"Incheon Munhak Stadium, Incheon",,,,,,,,,
597,2002,championship,Group C,group,false,,13 June  Costa Rica,Brazil,,BRA,2,5,B_WIN,,,,,false,,"Suwon World Cup Stadium, Suwon",,2,,784,,,,CONMEBOL,
598,2002,championship,Group C,group,false,,13 June  Turkey,China,,,3,0,A_WIN,,,,,false,,"Seoul World Cup Stadium, Seoul",,,,,,,,,
599,2002,championship,Group D,group,false,,4 June   South Korea,Poland,,POL,2,0,A_WIN,,,,,false,,"Asiad Main Stadium, Busan",,38,,615,,,,UEFA,
600,2002,championship,Group D,group,false,,5 June   USA,Portugal,,POR,3,2,A_WIN,,,,,false,,"Suwon World Cup Stadium, Suwon",,5,,726,,,,UEFA,
601,2002,championship,Group D,group,false,,10 June   South Korea,USA,,USA,1,1,DRAW,,,,,false,,"Daegu World Cup Stadium, Daegu",,13,,690,,,,CONCACAF,
602,2002,championship,Group D,group,false,,10 June   Portugal,Poland,,POL,4,0,A_WIN,,,,,false,,"Jeonju World Cup Stadium, Jeonju",,38,,615,,,,UEFA,
603,2002,championship,Group D,group,false,,14 June   Portugal,South Korea,,KOR,0,1,B_WIN,,,,,false,,"Incheon Munhak Stadium, Incheon",,40,,603,,,,AFC,
604,2002,championship,Group D,group,false,,14 June   Poland,USA,,USA,3,1,A_WIN,,,,,false,,"Daejeon World Cup Stadium, Daejeon",,13,,690,,,,CONCACAF,
605,2002,championship,Group E,group,false,,1 June   Ireland,Cameroon,,CMR,1,1,DRAW,,,,,false,,"Niigata Stadium, Niigata",,17,,672,,,,CAF,
606,2002,championship,Group E,group,false,,1 June   Germany,Saudi Arabia,,KSA,8,0,A_WIN,,,,,false,,"Sapporo Dome, Sapporo",,34,,627,,,,AFC,
607,2002,championship,Group E,group,false,,5 June   Germany,Ireland,,,1,1,DRAW,,,,,false,,"Kashima Soccer Stadium, Ibaraki",,,,,,,,,
608,2002,championship,Group E,group,false,,6 June   Cameroon,Saudi Arabia,,KSA,1,0,A_WIN,,,,,false,,"Saitama Stadium, Saitama",,34,,627,,,,AFC,
609,2002,championship,Group E,group,false,,11 June   Cameroon,Germany,,GER,0,2,B_WIN,,,,,false,,"Shizuoka Stadium, Shizuoka",,11,,695,,,,UEFA,
610,2002,championship,Group E,group,false,,11 June   Saudi Arabia,Ireland,,,0,3,B_WIN,,,,,false,,"International Stadium Yokohama, Yokohama",,,,,,,,,
611,2002,championship,Group F,group,false,,2 June   England,Sweden,,SWE,1,1,DRAW,,,,,false,,"Saitama Stadium, Saitama",,19,,665,,,,UEFA,
612,2002,championship,Group F,group,false,,2 June   Argentina,Nigeria,,NGA,1,0,A_WIN,,,,,false,,"Kashima Soccer Stadium, Ibaraki",,27,,644,,,,CAF,
613,2002,championship,Group F,group,false,,7 June   Sweden,Nigeria,,NGA,2,1,A_WIN,,,,,false,,"Kobe Wing Stadium, Kobe",,27,,644,,,,CAF,
614,2002,championship,Group F,group,false,,7 June   Argentina,England,,ENG,0,1,B_WIN,,,,,false,,"Sapporo Dome, Sapporo",,12,,694,,,,UEFA,
615,2002,championship,Group F,group,false,,12 June   Sweden,Argentina,,ARG,1,1,DRAW,,,,,false,,"Miyagi Stadium, Miyagi",,3,,784,,,,CONMEBOL,
616,2002,championship,Group F,group,false,,12 June   Nigeria,England,,ENG,0,0,DRAW,,,,,false,,"Nagai Stadium, Osaka",,12,,694,,,,UEFA,
617,2002,championship,Group G,group,false,,3 June    Croatia,Mexico,,MEX,0,1,B_WIN,,,,,false,,"Niigata Stadium, Niigata",,7,,716,,,,CONCACAF,
618,2002,championship,Group G,group,false,,3 June    Italy,Ecuador,,ECU,2,0,A_WIN,,,,,false,,"Sapporo Dome, Sapporo",,36,,624,,,,CONMEBOL,
619,2002,championship,Group G,group,false,,8 June    Italy,Croatia,,CRO,1,2,B_WIN,,,,,false,,"Kashima Soccer Stadium, Ibaraki",,21,,655,,,,UEFA,
620,2002,championship,Group G,group,false,,9 June    Mexico,Ecuador,,ECU,2,1,A_WIN,,,,,false,,"Miyagi Stadium, Miyagi",,36,,624,,,,CONMEBOL,
621,2002,championship,Group G,group,false,,13 June    Mexico,Italy,,ITA,1,1,DRAW,,,,,false,,"Ōita Stadium, Ōita",,6,,717,,,,UEFA,
622,2002,championship,Group G,group,false,,13 June    Ecuador,Croatia,,CRO,1,0,A_WIN,,,,,false,,"International Stadium Yokohama, Yokohama",,21,,655,,,,UEFA,
623,2002,championship,Group H,group,false,,4 June    Japan,Belgium,,BEL,2,2,DRAW,,,,,false,,"Saitama Stadium, Saitama",,23,,653,,,,UEFA,
624,2002,championship,Group H,group,false,,5 June    Russia,Tunisia,,TUN,2,0,A_WIN,,,,,false,,"Kobe Wing Stadium, Kobe",,31,,635,,,,CAF,
625,2002,championship,Group H,group,false,,9 June    Japan,Russia,,RUS,1,0,A_WIN,,,,,false,,"International Stadium Yokohama, Yokohama",,28,,644,,,,UEFA,
626,2002,championship,Group H,group,false,,10 June    Tunisia,Belgium,,BEL,1,1,DRAW,,,,,false,,"Ōita Stadium, Ōita",,23,,653,,,,UEFA,
627,2002,championship,Group H,group,false,,14 June    Tunisia,Japan,,JPN,0,2,B_WIN,,,,,false,,"Nagai Stadium, Osaka",,32,,634,,,,AFC,
628,2002,championship,Group H,group,false,,14 June    Belgium,Russia,,RUS,3,2,A_WIN,,,,,false,,"Shizuoka Stadium, Shizuoka",,28,,644,,,,UEFA,
629,2002,championship,Round of 16,round_of_16,true,,15 June   Germany,Paraguay,,PAR,1,0,A_WIN,,,,,false,,"Jeju World Cup Stadium, Jeju",,18,,671,,,,CONMEBOL,
630,2002,championship,Round of 16,round_of_16,true,,15 June   Denmark,England,,ENG,0,3,B_WIN,,,,,false,,"Niigata Stadium, Niigata",,12,,694,,,,UEFA,
631,2002,championship,Round of 16,round_of_16,true,,16 June   Sweden,Senegal,,SEN,1,1,DRAW,1,2,,,true,a.e.t. (1-1),"Ōita Stadium, Ōita",,42,,599,,,,CAF,
632,2002,championship,Round of 16,round_of_16,true,,16 June   Spain,Ireland,,,1,1,DRAW,1,1,3,2,true,"a.e.t. (1-1) , 3-2 pen.","Suwon World Cup Stadium, Suwon",,,,,,,,,
633,2002,championship,Round of 16,round_of_16,true,,17 June   Mexico,USA,,USA,0,2,B_WIN,,,,,false,,"Jeonju World Cup Stadium, Jeonju",,13,,690,,,,CONCACAF,
634,2002,championship,Round of 16,round_of_16,true,,17 June   Brazil,Belgium,,BEL,2,0,A_WIN,,,,,false,,"Kobe Wing Stadium, Kobe",,23,,653,,,,UEFA,
635,2002,championship,Round of 16,round_of_16,true,,18 June   Japan,Turkey,,,0,1,B_WIN,,,,,false,,"Miyagi Stadium, Miyagi",,,,,,,,,
636,2002,championship,Round of 16,round_of_16,true,,18 June   South Korea,Italy,,ITA,1,1,DRAW,2,1,,,true,a.e.t. (1-1),"Daejeon World Cup Stadium, Daejeon",,6,,717,,,,UEFA,
637,2002,championship,Quarter-finals,quarter_final,true,,21 June   England,Brazil,,BRA,1,2,B_WIN,,,,,false,,"Shizuoka Stadium, Shizuoka",,2,,784,,,,CONMEBOL,
638,2002,championship,Quarter-finals,quarter_final,true,,21 June   Germany,USA,,USA,1,0,A_WIN,,,,,false,,"Munsu Cup Stadium, Ulsan",,13,,690,,,,CONCACAF,
639,2002,championship,Quarter-finals,quarter_final,true,,22 June   Spain,South Korea,,KOR,0,0,DRAW,0,0,3,5,true,"a.e.t. (0-0) , 3-5 pen.","Gwangju World Cup Stadium, Gwangju",,40,,603,,,,AFC,
640,2002,championship,Quarter-finals,quarter_final,true,,22 June   Senegal,Turkey,,,0,0,DRAW,0,1,,,true,a.e.t. (0-0),"Nagai Stadium, Osaka",,,,,,,,,
641,2002,championship,Semi-finals,semi_final,true,,25 June   Germany,South Korea,,KOR,1,0,A_WIN,,,,,false,,"Seoul World Cup Stadium, Seoul",,40,,603,,,,AFC,
642,2002,championship,Semi-finals,semi_final,true,,26 June   Brazil,Turkey,,,1,0,A_WIN,,,,,false,,"Saitama Stadium, Saitama",,,,,,,,,
643,2002,championship,Third place play-off,third_place,true,,29 June   South Korea,Turkey,,,2,3,B_WIN,,,,,false,,"Daegu World Cup Stadium, Daegu",,,,,,,,,
644,2002,championship,Final,final,true,,30 June   Germany,Brazil,,BRA,0,2,B_WIN,,,,,false,,"International Stadium Yokohama, Yokohama",,2,,784,,,,CONMEBOL,
645,2006,championship,Group A,group,false,2006-06-09,Germany,Costa Rica,GER,CRC,4,2,A_WIN,,,,,false,(2-1),"Allianz Arena, München",19,26,696,683,7,13,UEFA,CONCACAF,false
646,2006,championship,Group A,group,false,2006-06-09,Poland,Ecuador,POL,ECU,0,2,B_WIN,,,,,false,(0-1),"Veltins-Arena, Gelsenkirchen",29,39,677,631,10,46,UEFA,CONMEBOL,false
647,2006,championship,Group A,group,false,2006-06-14,Germany,Poland,GER,POL,1,0,A_WIN,,,,,false,(0-0),"Signal Iduna Park, Dortmund",19,29,696,677,10,19,UEFA,UEFA,true
648,2006,championship,Group A,group,false,2006-06-15,Ecuador,Costa Rica,ECU,CRC,3,0,A_WIN,,,,,false,(1-0),"AOL Arena, Hamburg",39,26,631,683,-13,-52,CONMEBOL,CONCACAF,false
649,2006,championship,Group A,group,false,2006-06-20,Ecuador,Germany,ECU,GER,0,3,B_WIN,,,,,false,(0-2),"Olympiastadion, Berlin",39,19,631,696,-20,-65,CONMEBOL,UEFA,false
650,2006,championship,Group A,group,false,2006-06-20,Costa Rica,Poland,CRC,POL,1,2,B_WIN,,,,,false,(1-1),"AWD-Arena, Hannover",26,29,683,677,3,6,CONCACAF,UEFA,false
651,2006,championship,Group B,group,false,2006-06-10,England,Paraguay,ENG,PAR,1,0,A_WIN,,,,,false,(1-0),"Commerzbank-Arena, Frankfurt",10,33,741,653,23,88,UEFA,CONMEBOL,false
652,2006,championship,Group B,group,false,2006-06-10,Trinidad and Tobago,Sweden,TRI,SWE,0,0,DRAW,,,,,false,,"Signal Iduna Park, Dortmund",47,16,604,709,-31,-105,CONCACAF,UEFA,false
653,2006,championship,Group B,group,false,2006-06-15,England,Trinidad and Tobago,ENG,TRI,2,0,A_WIN,,,,,false,(0-0),"Frankenstadion, Nürnberg",10,47,741,604,37,137,UEFA,CONCACAF,false
654,2006,championship,Group B,group,false,2006-06-15,Sweden,Paraguay,SWE,PAR,1,0,A_WIN,,,,,false,(0-0),"Olympiastadion, Berlin",16,33,709,653,17,56,UEFA,CONMEBOL,false
655,2006,championship,Group B,group,false,2006-06-20,Sweden,England,SWE,ENG,2,2,DRAW,,,,,false,(0-1),"RheinEnergieStadion, Köln",16,10,709,741,-6,-32,UEFA,UEFA,true
656,2006,championship,Group B,group,false,2006-06-20,Paraguay,Trinidad and Tobago,PAR,TRI,2,0,A_WIN,,,,,false,(1-0),"Fritz-Walter-Stadion, Kaiserslautern",33,47,653,604,14,49,CONMEBOL,CONCACAF,false
657,2006,championship,Group C,group,false,2006-06-10,Argentina,Côte d'Ivoire,ARG,CIV,2,1,A_WIN,,,,,false,(2-0),"AOL Arena, Hamburg",9,32,746,669,23,77,CONMEBOL,CAF,false
658,2006,championship,Group C,group,false,2006-06-11,Serbia and Montenegro,Netherlands,SCG,NED,0,1,B_WIN,,,,,false,(0-1),"Zentralstadion, Leipzig",44,3,610,768,-41,-158,UEFA,UEFA,true
659,2006,championship,Group C,group,false,2006-06-16,Argentina,Serbia and Montenegro,ARG,SCG,6,0,A_WIN,,,,,false,(3-0),"Veltins-Arena, Gelsenkirchen",9,44,746,610,35,136,CONMEBOL,UEFA,false
660,2006,championship,Group C,group,false,2006-06-16,Netherlands,Côte d'Ivoire,NED,CIV,2,1,A_WIN,,,,,false,(2-1),"Gottlieb-Daimler-Stadion, Stuttgart",3,32,768,669,29,99,UEFA,CAF,false
